"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
403,"30","RL",1.91693290734824,0.47387860345188,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,8.88888888888889,9.65174129353234,9.93532338308458,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,2.87671232876712,1.09983633387889,"GasA","Ex","Y","SBrkr",1.43222506393862,0,0,1.19106699751861,0,0,3.33333333333333,0,2.5,3.33333333333333,"TA",2.85714285714286,"Typ",0,"NONETYPE","Detchd",9.65174129353234,"Unf",2.5,1.69252468265162,"TA","TA","N",1.96032672112019,0,0,0,0,0,"NONETYPE","GdPrv","NONETYPE",0,6.66666666666667,9.99004975124378,"WD","Normal",108000
404,"60","RL",2.97124600638978,0.561685521150317,"Pave","NONETYPE","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5.55555555555556,9.94029850746269,9.94029850746269,"Hip","CompShg","VinylSd","VinylSd","BrkFace",4.0625,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,4.88441780821918,1.86743044189853,"GasA","Gd","Y","SBrkr",2.48294970161978,5.31719128329298,0,4.01098901098901,0,0,6.66666666666667,5,5,3.33333333333333,"Gd",7.14285714285714,"Typ",3.33333333333333,"TA","BuiltIn",9.94029850746269,"Fin",5,2.96191819464034,"TA","TA","Y",1.68028004667445,2.24862888482633,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5.83333333333333,9.98009950248756,"WD","Abnorml",258000
405,"60","RL",2.23801783923408,0.481497828056401,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5.55555555555556,9.92537313432836,9.93034825870647,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,3.45034246575342,1.31914893617021,"GasA","Gd","Y","SBrkr",1.71781756180733,3.70944309927361,0,2.78624601205246,0,0,6.66666666666667,5,3.75,3.33333333333333,"TA",5,"Typ",3.33333333333333,"TA","BuiltIn",9.92537313432836,"Fin",5,2.63046544428773,"TA","TA","Y",0,0.731261425959781,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,4.16666666666667,9.98507462686567,"WD","Normal",168000
406,"20","RL",2.23801783923408,0.464168737949778,"Pave","NONETYPE","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,4.44444444444444,9.83084577114428,9.91542288557214,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",1.97732104890149,"Unf",0,0.706335616438356,2.09656301145663,"GasA","Ex","Y","SBrkr",3.45268542199489,0,0,2.87132222616094,3.33333333333333,0,6.66666666666667,0,3.75,3.33333333333333,"TA",5.71428571428571,"Min1",3.33333333333333,"TA","Attchd",9.91542288557214,"Unf",5,3.4555712270804,"TA","TA","Y",1.4002333722287,1.42595978062157,0,0,0,0,"NONETYPE","GdWo","NONETYPE",0,5,9.99502487562189,"WD","Normal",150000
407,"50","RL",1.62939297124601,0.486887035703501,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,5.55555555555556,9.6318407960199,9.70149253731343,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,4.55479452054795,1.74140752864157,"GasA","Ex","Y","FuseA",2.48508098891731,0,8.26923076923077,2.90499822757887,0,0,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Maj2",0,"NONETYPE","Detchd",9.6318407960199,"Unf",2.5,1.69252468265162,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,2.5,9.99004975124378,"WD","Normal",115000
408,"70","RL",2.01277955271566,0.723640502682989,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7.77777777777778,9.5273631840796,9.83084577114428,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","TA","BrkTil","Gd","TA","No","Unf",0,"Unf",0,3.5958904109589,1.37479541734861,"GasA","Ex","Y","SBrkr",1.79028132992327,4.06779661016949,0,2.97766749379653,0,0,6.66666666666667,0,5,3.33333333333333,"TA",5.71428571428571,"Typ",0,"NONETYPE","Attchd",9.75124378109453,"Unf",2.5,2.17207334273625,"TA","TA","Y",0,0,2.89855072463768,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,2.5,9.99004975124378,"WD","Normal",177000
409,"60","RL",3.48242811501597,0.657576250319404,"Pave","NONETYPE","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",7,5.55555555555556,9.98009950248756,9.98009950248756,"Gable","CompShg","VinylSd","VinylSd","BrkFace",2.1875,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,4.55051369863014,1.73977086743044,"GasA","Ex","Y","SBrkr",2.28260869565217,5.3317191283293,0,3.84969868840837,0,0,6.66666666666667,5,3.75,3.33333333333333,"Gd",6.42857142857143,"Typ",3.33333333333333,"Gd","Attchd",9.98009950248756,"RFn",7.5,6.67842031029619,"TA","TA","Y",2.24037339556593,1.13345521023766,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,6.66666666666667,9.98507462686567,"New","Partial",280000
410,"60","FV",2.71565495207668,0.501753815419638,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5.55555555555556,9.98507462686567,9.99004975124378,"Gable","CompShg","VinylSd","VinylSd","Stone",0.625,"Gd","TA","PConc","Ex","TA","No","GLQ",1.3979447200567,"Unf",0,1.04880136986301,1.69230769230769,"GasA","Ex","Y","SBrkr",2.23785166240409,4.97820823244552,0,3.68309110244594,3.33333333333333,0,6.66666666666667,5,3.75,3.33333333333333,"Ex",5.71428571428571,"Typ",3.33333333333333,"Gd","Attchd",9.99004975124378,"Fin",7.5,5.89562764456982,"TA","TA","Y",0,1.86471663619744,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,3.33333333333333,9.99004975124378,"New","Partial",339750
411,"20","RL",2.17252396166134,0.444656089572348,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,3.33333333333333,9.74129353233831,9.74129353233831,"Gable","CompShg","BrkComm","Brk Cmn","None",0,"TA","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",0,5.46232876712329,2.08837970540098,"GasA","TA","Y","FuseA",2.71952259164535,0,0,2.26160935838355,0,0,3.33333333333333,0,3.75,3.33333333333333,"TA",3.57142857142857,"Mod",0,"NONETYPE","Attchd",9.74129353233831,"Unf",2.5,2.46826516220028,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.99502487562189,"COD","Abnorml",60000
412,"190","RL",3.19488817891374,1.60979349113801,"Pave","NONETYPE","Reg","Bnk","AllPub","Inside","Gtl","Gilbert","Norm","Norm","2fmCon","1Story",5,5.55555555555556,9.72636815920398,9.72636815920398,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Mn","Rec",1.87101346562721,"Unf",0,0,1.72831423895254,"GasA","TA","N","SBrkr",2.25063938618926,0,0,1.87167671038639,3.33333333333333,0,3.33333333333333,0,3.75,3.33333333333333,"TA",3.57142857142857,"Typ",0,"NONETYPE","Attchd",9.72636815920398,"Fin",5,4.03385049365303,"TA","TA","Y",3.08051341890315,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,0.833333333333333,9.98009950248756,"WD","Normal",145000
413,"20","FV",2.23801783923408,0.204557597156728,"Pave","NONETYPE","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5.55555555555556,9.99502487562189,9.99502487562189,"Gable","CompShg","MetalSd","MetalSd","Stone",2.7,"Ex","TA","PConc","Ex","TA","Av","GLQ",1.02409638554217,"Unf",0,3.81849315068493,2.40589198036007,"GasA","Ex","Y","SBrkr",3.15004262574595,0,0,2.61963842609004,3.33333333333333,0,6.66666666666667,5,2.5,3.33333333333333,"Gd",5,"Typ",3.33333333333333,"Gd","Attchd",9.99502487562189,"Fin",5,3.4132581100141,"TA","TA","Y",0,2.63254113345521,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,10,"New","Partial",222000
414,"30","RM",1.78913738019169,0.416269832051848,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,6.66666666666667,9.58706467661692,9.70149253731343,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,4.31506849315068,1.64975450081833,"GasA","Gd","Y","FuseA",2.19096334185848,0,0,1.82204891882311,0,0,3.33333333333333,0,2.5,3.33333333333333,"TA",3.57142857142857,"Typ",3.33333333333333,"Gd","Detchd",9.58706467661692,"Unf",5,2.53878702397743,"TA","TA","Y",0,0,2.35507246376812,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,2.5,10,"WD","Normal",115000
415,"60","RL",1.88498402555911,0.521638133289972,"Pave","NONETYPE","IR2","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5.55555555555556,9.91542288557214,9.91542288557214,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",0.0885896527285613,"GLQ",3.60244233378562,2.1361301369863,1.76759410801964,"GasA","Ex","Y","SBrkr",2.30179028132992,4.92493946731235,0,3.71676710386388,0,5,6.66666666666667,5,3.75,3.33333333333333,"Gd",6.42857142857143,"Typ",3.33333333333333,"TA","Attchd",9.91542288557214,"Unf",7.5,4.78138222849083,"TA","TA","Y",2.28704784130688,3.41864716636197,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,10,9.99004975124378,"WD","Normal",228000
416,"20","RL",2.33226837060703,0.413435852168459,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5.55555555555556,9.98507462686567,9.98507462686567,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",0.0425230333097094,"Unf",0,5.63356164383562,2.19312602291326,"GasA","Ex","Y","SBrkr",2.85592497868713,0,0,2.37504431052818,0,0,6.66666666666667,0,3.75,3.33333333333333,"Gd",4.28571428571429,"Typ",0,"NONETYPE","Attchd",9.98507462686567,"Fin",5,2.79266572637518,"TA","TA","Y",1.16686114352392,0.548446069469835,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,6.66666666666667,9.98507462686567,"New","Partial",181134
417,"60","RL",2.36421725239617,0.364421937791819,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7.77777777777778,9.8407960199005,9.8407960199005,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1.26875,"TA","TA","CBlock","TA","TA","No","ALQ",0.370304748405386,"Unf",0,1.98202054794521,1.09983633387889,"GasA","TA","Y","SBrkr",1.43222506393862,3.52542372881356,0,2.48138957816377,0,0,3.33333333333333,5,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",3.33333333333333,"TA","Attchd",9.8407960199005,"Fin",5,3.10296191819464,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,2.5,9.98009950248756,"WD","Normal",149500
418,"70","RL",2.74760383386581,1.04160375386188,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Feedr","Norm","1Fam","2Story",6,6.66666666666667,9.54228855721393,9.70149253731343,"Hip","CompShg","Wd Sdng","Stucco","None",0,"TA","TA","BrkTil","Gd","TA","No","BLQ",1.99858256555634,"Unf",0,1.03595890410959,2.24222585924714,"GasW","TA","N","FuseA",2.91986359761296,6.0726392251816,0,4.65083303792981,3.33333333333333,0,6.66666666666667,5,5,3.33333333333333,"TA",7.14285714285714,"Typ",3.33333333333333,"Gd","Detchd",9.54228855721393,"Unf",7.5,6.09308885754584,"TA","TA","N",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,9.16666666666667,9.98507462686567,"WD","Normal",239000
419,"50","RL",1.91693290734824,0.379102882761504,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6.66666666666667,9.65174129353234,9.70149253731343,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",0.552799433026222,"Unf",0,1.90068493150685,1.23731587561375,"GasA","Fa","N","FuseF",1.61125319693095,1.83050847457627,0,2.00992555831266,3.33333333333333,0,3.33333333333333,5,3.75,3.33333333333333,"TA",5,"Typ",0,"NONETYPE","Detchd",9.65174129353234,"Unf",2.5,1.69252468265162,"TA","TA","P",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,3.33333333333333,9.98507462686567,"WD","AdjLand",126000
420,"20","RL",2.07667731629393,0.392575901879254,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6.66666666666667,9.7910447761194,9.7910447761194,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",1.3731396172927,"Unf",0,1.20291095890411,1.72831423895254,"GasA","Ex","Y","SBrkr",2.25063938618926,0,0,1.87167671038639,3.33333333333333,0,3.33333333333333,0,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",3.33333333333333,"Fa","Attchd",9.7910447761194,"Unf",2.5,2.14386459802539,"TA","TA","Y",0,1.55393053016453,3.33333333333333,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5.83333333333333,10,"WD","Normal",142000
421,"90","RM",2.49201277955272,0.327998327487282,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",7,5.55555555555556,9.93532338308458,9.94029850746269,"Gable","CompShg","VinylSd","VinylSd","BrkFace",1.25,"TA","Gd","PConc","Gd","Gd","Gd","GLQ",2.31927710843373,"Unf",0,0.149828767123288,2.19967266775777,"GasA","Ex","Y","SBrkr",2.86445012787724,0,0,2.38213399503722,6.66666666666667,0,6.66666666666667,0,2.5,6.66666666666667,"TA",5.71428571428571,"Typ",0,"NONETYPE","Attchd",9.93532338308458,"Fin",10,5.52891396332863,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,9.16666666666667,9.99004975124378,"WD","Alloca",206300
422,"20","RL",2.23801783923408,0.772840251806082,"Pave","NONETYPE","IR1","Lvl","AllPub","FR2","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7.77777777777778,9.83582089552239,9.95024875621891,"Gable","CompShg","CemntBd","CmentBd","Stone",0.7875,"Gd","TA","CBlock","Gd","TA","No","ALQ",2.20765414599575,"Unf",0,1.52397260273973,2.62193126022913,"GasA","Gd","Y","SBrkr",3.41432225063939,0,0,2.83941864587026,0,5,6.66666666666667,0,3.75,3.33333333333333,"Gd",5.71428571428571,"Typ",3.33333333333333,"TA","Attchd",9.83582089552239,"Fin",5,3.73060648801128,"TA","TA","Y",2.80046674445741,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.99502487562189,"WD","Normal",215000
423,"20","RL",3.19488817891374,1.01047643383122,"Pave","NONETYPE","Reg","HLS","AllPub","Inside","Mod","Mitchel","Artery","Norm","1Fam","1Story",5,5.55555555555556,9.72139303482587,9.72139303482587,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,4.22945205479452,1.61702127659574,"GasA","Ex","Y","FuseA",2.10571184995737,0,0,1.75115207373272,0,0,3.33333333333333,0,2.5,3.33333333333333,"TA",2.85714285714286,"Typ",0,"NONETYPE","Attchd",9.72139303482587,"RFn",5,3.66713681241185,"TA","TA","N",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,1.66666666666667,9.99004975124378,"WD","Normal",113000
424,"60","RL",2.55591054313099,0.427419916838951,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5.55555555555556,9.94029850746269,9.94029850746269,"Gable","CompShg","VinylSd","VinylSd","BrkFace",2.95625,"Gd","TA","PConc","Gd","TA","No","GLQ",1.74698795180723,"Unf",0,2.07191780821918,2.40589198036007,"GasA","Gd","Y","SBrkr",3.13299232736573,5.61743341404358,0,4.66146756469337,3.33333333333333,0,6.66666666666667,5,5,3.33333333333333,"Gd",5.71428571428571,"Typ",3.33333333333333,"TA","Attchd",9.94029850746269,"Fin",7.5,4.9083215796897,"TA","TA","Y",0,1.20658135283364,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.99004975124378,"WD","Normal",315000
425,"20","RL",2.30031948881789,0.418128179516365,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5.55555555555556,9.73134328358209,9.73134328358209,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0.4625,"TA","TA","CBlock","Gd","TA","No","LwQ",1.09142452161588,"Unf",0,2.48287671232877,1.95744680851064,"GasA","Gd","Y","FuseA",2.54901960784314,0,0,2.11981566820277,3.33333333333333,0,3.33333333333333,0,2.5,3.33333333333333,"TA",4.28571428571429,"Typ",3.33333333333333,"Gd","Attchd",9.73134328358209,"RFn",2.5,2.09449929478138,"TA","TA","Y",0,0.804387568555759,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,4.16666666666667,9.99004975124378,"WD","Normal",139000
426,"60","RM",1.91693290734824,0.156937443378476,"Pave","Grvl","Reg","HLS","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8.88888888888889,9.68159203980099,9.91044776119403,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,2.78681506849315,1.06546644844517,"GasA","Gd","Y","SBrkr",1.50682011935209,3.30266343825666,0,2.46189294576391,0,0,3.33333333333333,5,3.75,3.33333333333333,"TA",4.28571428571429,"Typ",6.66666666666667,"Gd","Detchd",9.6865671641791,"Unf",2.5,1.69252468265162,"TA","TA","P",0,0,2.28260869565217,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,7.5,9.99502487562189,"WD","Normal",135000
427,"80","RL",2.23801783923408,0.594671188645497,"Pave","NONETYPE","Reg","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","SLvl",7,5.55555555555556,9.8955223880597,9.8955223880597,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",0.90625,"Gd","TA","PConc","Gd","TA","Gd","GLQ",2.68958185683912,"Unf",0,0,2.48445171849427,"GasA","Gd","Y","SBrkr",3.50383631713555,0,0,2.91386033321517,3.33333333333333,5,6.66666666666667,0,2.5,3.33333333333333,"Gd",3.57142857142857,"Typ",3.33333333333333,"TA","Attchd",9.8955223880597,"Fin",5,4.01269393511989,"TA","TA","Y",0.933488914819137,0,0,0,8.25,0,"NONETYPE","NONETYPE","NONETYPE",0,6.66666666666667,9.99502487562189,"WD","Normal",275000
428,"20","RL",2.46006389776358,0.399219494064903,"Pave","NONETYPE","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6.66666666666667,9.7363184079602,9.7363184079602,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",0.510276399716513,"Unf",0,2.64982876712329,1.48445171849427,"GasA","Ex","Y","SBrkr",1.93307757885763,0,0,1.60758596242467,0,0,3.33333333333333,0,3.75,3.33333333333333,"TA",3.57142857142857,"Typ",0,"NONETYPE","Detchd",9.77114427860696,"Unf",2.5,2.48236953455571,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5.83333333333333,9.99004975124378,"WD","Normal",109008
429,"20","RL",2.04472843450479,0.314153638876629,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5.55555555555556,9.98507462686567,9.98507462686567,"Gable","CompShg","VinylSd","VinylSd","BrkFace",0.675,"Gd","TA","PConc","Gd","TA","No","GLQ",1.17647058823529,"Unf",0,2.32876712328767,1.97708674304419,"GasA","Ex","Y","SBrkr",2.57459505541347,0,0,2.14108472172988,3.33333333333333,0,6.66666666666667,0,2.5,3.33333333333333,"Gd",4.28571428571429,"Typ",0,"NONETYPE","Attchd",9.98507462686567,"RFn",5,4.42877291960508,"TA","TA","Y",1.22520420070012,0.987202925045704,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,7.5,9.98507462686567,"New","Partial",195400
430,"20","RL",4.15335463258786,0.532277172524333,"Pave","NONETYPE","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5.55555555555556,9.89054726368159,9.89054726368159,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Mn","GLQ",1.78065201984408,"Unf",0,1.65667808219178,2.27823240589198,"GasA","TA","Y","SBrkr",3.00937766410912,0,0,2.50265863169089,3.33333333333333,0,6.66666666666667,0,3.75,3.33333333333333,"Gd",4.28571428571429,"Typ",3.33333333333333,"TA","Attchd",9.89054726368159,"Unf",5,4.06205923836389,"TA","TA","Y",0,0,3.06159420289855,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,2.5,9.99502487562189,"WD","Normal",175000
431,"160","RM",0.670926517571885,0.0780505935097215,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5.55555555555556,9.80597014925373,9.80597014925373,"Gable","CompShg","HdBoard","HdBoard","BrkFace",1.45,"TA","TA","CBlock","TA","TA","No","ALQ",0.685683912119064,"Unf",0,0.410958904109589,0.79050736497545,"GasA","TA","Y","SBrkr",1.02941176470588,2.4406779661017,0,1.74937965260546,0,0,3.33333333333333,5,2.5,3.33333333333333,"TA",2.85714285714286,"Typ",0,"NONETYPE","Detchd",9.80597014925373,"Unf",2.5,1.86177715091678,"TA","TA","Y",0,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5.83333333333333,9.99004975124378,"COD","Abnorml",85400
432,"50","RM",1.91693290734824,0.259518223419824,"Pave","NONETYPE","IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","1Fam","1.5Fin",6,7.77777777777778,9.55223880597015,9.94029850746269,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,3.85702054794521,1.4746317512275,"GasA","Gd","Y","SBrkr",2.31884057971015,0.532687651331719,0,2.12336051045728,0,0,3.33333333333333,0,5,3.33333333333333,"TA",5,"Typ",0,"NONETYPE","NONETYPE",9.8433142481934,"NONETYPE",0,0,"NONETYPE","NONETYPE","N",0,1.79159049360146,0,0,0,0,"NONETYPE","MnPrv","NONETYPE",0,7.5,9.99004975124378,"ConLD","Abnorml",79900
433,"160","RM",0.766773162939297,0.0892006782968245,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,5.55555555555556,9.80597014925373,9.80597014925373,"Gable","CompShg","HdBoard","HdBoard","BrkFace",2.35,"TA","TA","CBlock","TA","TA","No","ALQ",0.834514528703048,"Unf",0,1.25856164383562,1.25204582651391,"GasA","Ex","Y","SBrkr",1.6304347826087,2.90556900726392,0,2.41935483870968,3.33333333333333,0,3.33333333333333,5,2.5,3.33333333333333,"TA",4.28571428571429,"Min1",0,"NONETYPE","Detchd",9.80597014925373,"Unf",5,3.10296191819464,"TA","TA","Y",2.80046674445741,0.658135283363803,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,6.66666666666667,9.98507462686567,"WD","Normal",122500
434,"60","RL",3.19488817891374,0.503565704197542,"Pave","NONETYPE","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5.55555555555556,9.93532338308458,9.94029850746269,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,3.96404109589041,1.51554828150573,"GasA","Ex","Y","SBrkr",1.97357203751066,3.28329297820823,0,2.84296348812478,0,0,6.66666666666667,5,3.75,3.33333333333333,"TA",5,"Typ",3.33333333333333,"TA","Attchd",9.93532338308458,"Fin",5,3.31452750352609,"TA","TA","Y",0,0.658135283363803,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5.83333333333333,9.99004975124378,"WD","Normal",181000
435,"180","RM",0.670926517571885,0.0878069176984367,"Pave","NONETYPE","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SFoyer",4,7.77777777777778,9.81094527363184,9.81094527363184,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","Gd","CBlock","Gd","TA","Av","ALQ",0.877037562012757,"Unf",0,0.57791095890411,1.03109656301146,"GasA","Gd","Y","SBrkr",1.34271099744246,0,0,1.1166253101737,3.33333333333333,0,3.33333333333333,0,1.25,3.33333333333333,"TA",2.14285714285714,"Typ",0,"NONETYPE","NONETYPE",9.8433142481934,"NONETYPE",0,0,"NONETYPE","NONETYPE","Y",1.02683780630105,0,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,5,9.99004975124378,"WD","Normal",81000
436,"60","RL",1.37380191693291,0.495574810100118,"Pave","NONETYPE","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","PosN","Norm","1Fam","2Story",7,6.66666666666667,9.93034825870647,9.93034825870647,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",0.682140326009922,"ALQ",2.33378561736771,0.299657534246575,1.30769230769231,"GasA","Ex","Y","SBrkr",1.76257459505541,4.03874092009685,0,2.94399149237859,3.33333333333333,0,6.66666666666667,5,3.75,3.33333333333333,"Gd",4.28571428571429,"Typ",3.33333333333333,"TA","Attchd",9.93034825870647,"RFn",5,3.8787023977433,"TA","TA","Y",1.84364060676779,1.11517367458867,0,0,0,0,"NONETYPE","NONETYPE","NONETYPE",0,3.33333333333333,9.99502487562189,"ConLw","Normal",212000
