"Id","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSSubClass120","MSSubClass150","MSSubClass160","MSSubClass180","MSSubClass190","MSZoningC (all)","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyPave","AlleyNONETYPE","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQualEx","ExterQualFa","ExterQualGd","ExterQualTA","ExterCondEx","ExterCondFa","ExterCondGd","ExterCondPo","ExterCondTA","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQualEx","BsmtQualFa","BsmtQualGd","BsmtQualTA","BsmtQualNONETYPE","BsmtCondFa","BsmtCondGd","BsmtCondPo","BsmtCondTA","BsmtCondNONETYPE","BsmtExposureAv","BsmtExposureGd","BsmtExposureMn","BsmtExposureNo","BsmtExposureNONETYPE","BsmtFinType1ALQ","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1Rec","BsmtFinType1Unf","BsmtFinType1NONETYPE","BsmtFinSF1","BsmtFinType2ALQ","BsmtFinType2BLQ","BsmtFinType2GLQ","BsmtFinType2LwQ","BsmtFinType2Rec","BsmtFinType2Unf","BsmtFinType2NONETYPE","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQCEx","HeatingQCFa","HeatingQCGd","HeatingQCPo","HeatingQCTA","CentralAirN","CentralAirY","ElectricalFuseA","ElectricalFuseF","ElectricalFuseP","ElectricalMix","ElectricalSBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQualEx","KitchenQualFa","KitchenQualGd","KitchenQualTA","TotRmsAbvGrd","FunctionalMaj1","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalSev","FunctionalTyp","Fireplaces","FireplaceQuEx","FireplaceQuFa","FireplaceQuGd","FireplaceQuPo","FireplaceQuTA","FireplaceQuNONETYPE","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNONETYPE","GarageYrBlt","GarageFinishFin","GarageFinishRFn","GarageFinishUnf","GarageFinishNONETYPE","GarageCars","GarageArea","GarageQualEx","GarageQualFa","GarageQualGd","GarageQualPo","GarageQualTA","GarageQualNONETYPE","GarageCondEx","GarageCondFa","GarageCondGd","GarageCondPo","GarageCondTA","GarageCondNONETYPE","PavedDriveN","PavedDriveP","PavedDriveY","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQCEx","PoolQCFa","PoolQCGd","PoolQCNONETYPE","FenceGdPrv","FenceGdWo","FenceMnPrv","FenceMnWw","FenceNONETYPE","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscFeatureNONETYPE","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice"
883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23801783923408,0.447675904202188,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5.55555555555556,9.91044776119403,9.91542288557214,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.45890410958904,1.32242225859247,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.72208013640239,3.80145278450363,0,2.82346685572492,0,0,6.66666666666667,5,3.75,3.33333333333333,0,0,0,1,5,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,9.91542288557214,0,1,0,0,5,2.74330042313117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.99066511085181,0.731261425959781,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,9.99502487562189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,178000
884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.91693290734824,0.288229691746614,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,5.55555555555556,9.51243781094527,9.70149253731343,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.40325342465753,1.30114566284779,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.03324808184143,3.8498789346247,8.40909090909091,3.95249911378944,3.33333333333333,0,3.33333333333333,0,6.25,3.33333333333333,0,0,0,1,7.14285714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.93532338308458,0,0,1,0,2.5,3.10296191819464,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3.43692870201097,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2.5,9.98009950248756,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,118500
885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.07667731629393,0.332179609282446,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5.55555555555556,9.78606965174129,9.78606965174129,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.375,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.76541459957477,0,0,0,0,0,1,0,0,1.96917808219178,1.45990180032733,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.90110826939471,0,0,1.58099964551577,0,0,3.33333333333333,0,3.75,3.33333333333333,0,0,0,1,3.57142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.78606965174129,0,1,0,0,2.5,2.03102961918195,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.83333333333333,9.99502487562189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100000
886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.59744408945687,0.237822016771586,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,5.55555555555556,9.9452736318408,9.95024875621891,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.375,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2.19347980155918,0,0,0,0,0,1,0,0,1.96917808219178,2.77905073649754,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.64236999147485,0,0,3.02906770648706,3.33333333333333,0,6.66666666666667,0,2.5,3.33333333333333,0,0,1,0,3.57142857142857,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.9452736318408,1,0,0,0,5,3.56840620592384,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.1318553092182,1.18829981718464,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.833333333333333,9.99004975124378,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,328900
887,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.23642172523962,0.389927756742317,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5.55555555555556,9.74626865671642,9.97512437810945,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7625,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.935506732813607,0,0,0,0,0,1,0,0,4.70034246575343,2.66121112929624,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.64876385336743,0,0,3.03438496986884,0,0,6.66666666666667,0,5,6.66666666666667,0,0,0,1,5.71428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.97512437810945,1,0,0,0,5,4.14668547249647,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.17386231038506,0.987202925045704,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,9.98009950248756,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,145000
888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.88498402555911,0.764988733768496,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,7.77777777777778,9.72636815920398,9.72636815920398,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.49315068493151,1.33551554828151,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.85848252344416,2.52300242130751,0,2.46898263027295,0,0,3.33333333333333,5,3.75,3.33333333333333,0,0,0,1,5.71428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.72636815920398,0,0,1,0,2.5,2.11565585331453,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.41190198366394,0,0,0,5.52083333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.33333333333333,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,135500
889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.03514376996805,0.737067063114126,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,6.66666666666667,9.80099502487562,9.80099502487562,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6218993621545,0,0,0,0,1,0,0,5.58344640434193,4.46489726027397,3.62847790507365,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4.72506393861893,0,0,3.92945763913506,3.33333333333333,0,6.66666666666667,0,5,3.33333333333333,0,0,1,0,5.71428571428571,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.80099502487562,0,0,1,0,5,4.37940761636107,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.945157526254376,3.78427787934186,0,0,4.66666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33333333333333,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,268000
890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.08945686900958,0.564937629213222,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,4.44444444444444,9.71641791044776,9.71641791044776,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5625,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1.81431608788094,0,0,0,0,0,1,0,0,2.05907534246575,2.46317512274959,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3.2075873827792,0,0,2.66749379652605,3.33333333333333,0,3.33333333333333,0,2.5,3.33333333333333,0,0,0,1,4.28571428571429,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.71641791044776,0,1,0,0,5,3.56135401974612,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.18897637795276,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.66666666666667,9.99502487562189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,149500
891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.91693290734824,0.374642848846663,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,7.77777777777778,9.69651741293532,9.98009950248756,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.87671232876712,1.09983633387889,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.43222506393862,1.22033898305085,0,1.63771712158809,0,0,3.33333333333333,0,3.75,3.33333333333333,0,0,0,1,4.28571428571429,0,0,0,0,0,0,1,3.33333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,9.96517412935323,0,0,1,0,5,4.06205923836389,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.29032258064516,5.83333333333333,9.98507462686567,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,122900
892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23642172523962,0.519593951079003,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5.55555555555556,9.8407960199005,9.8407960199005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.575,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.400425230333097,0,0,0,0,1,0,0,3.3921302578019,0.821917808219178,1.50245499181669,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.95652173913043,3.7046004842615,0,2.98298475717831,0,0,6.66666666666667,5,3.75,3.33333333333333,0,0,0,1,5,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.8407960199005,0,1,0,0,5,3.10296191819464,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.83547257876313,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5.83333333333333,9.99502487562189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,172500
893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23642172523962,0.390903389161188,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,8.88888888888889,9.76616915422886,9.96517412935323,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.17469879518072,0,0,0,0,0,1,0,0,1.69520547945206,1.73322422258592,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.27621483375959,0,0,1.89294576391351,0,5,3.33333333333333,0,3.75,3.33333333333333,0,0,0,1,4.28571428571429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.76616915422886,0,1,0,0,2.5,1.86177715091678,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.24037339556593,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.66666666666667,9.98009950248756,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,154500
894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.23801783923408,0.617157192966155,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5.55555555555556,9.72139303482587,9.72139303482587,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.88518781006378,0,0,0,0,0,1,0,0,1.36558219178082,2.26350245499182,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.94757033248082,0,0,2.45125841900035,3.33333333333333,0,3.33333333333333,0,3.75,3.33333333333333,0,0,0,1,4.28571428571429,0,0,0,0,0,0,1,3.33333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,9.72139303482587,0,0,1,0,2.5,2.49647390691114,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.96266044340724,2.12065813528336,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,165000
895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.04472843450479,0.326047062649539,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5.55555555555556,9.84577114427861,9.84577114427861,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.27152600170503,0,0,2.72066643034385,0,0,6.66666666666667,0,5,6.66666666666667,0,0,0,1,5.71428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9.84577114427861,0,0,1,0,5,2.82087447108604,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5,9.99502487562189,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,118858
896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.26837060702875,0.32781249274083,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5.55555555555556,9.76616915422886,9.76616915422886,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.59375,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.70871722182849,0,0,0,0,0,1,0,0,1.62671232876712,1.27659574468085,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2.09505541346974,3.93704600484261,0,3.18326834455867,3.33333333333333,0,3.33333333333333,5,5,3.33333333333333,0,0,0,1,5.71428571428571,0,0,0,0,0,0,1,3.33333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,9.76616915422886,0,1,0,0,5,3.40620592383639,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.914076782449726,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33333333333333,9.99004975124378,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140000
